read12,math12,catholic,female,white,black,hisp,faminc8
43.869999,40.66,0,1,0,0,0,1
40.73,37.610001,0,0,0,0,1,9
45.139999,52.07,0,1,1,0,0,5
48.639999,65.459999,0,0,1,0,0,10
56.400002,57.049999,0,1,0,0,0,12
57.91,55.709999,0,0,0,0,0,6
55.360001,56.310001,0,0,0,0,0,10
64.849998,66.699997,0,0,1,0,0,12
39.029999,52.369999,0,1,0,0,0,7
64.339996,66.760002,0,0,0,0,0,11
47.220001,61.990002,0,1,0,0,0,5
52.990002,63.18,0,1,1,0,0,11
56.82,52.869999,0,1,0,0,0,10
55.639999,53.299999,0,1,0,0,1,10
43.040001,37.759998,0,1,0,0,1,11
61.419998,55.599998,0,1,1,0,0,10
55.27,61.299999,0,1,1,0,0,11
48.779999,48.709999,0,1,0,0,0,12
54.849998,59.59,0,1,0,1,0,7
63.080002,69.32,0,0,0,0,0,11
66.699997,69.610001,0,0,0,0,0,11
66.510002,66.800003,0,1,0,0,0,11
63.049999,70.669998,0,0,0,0,0,11
58.049999,45.990002,0,1,0,0,0,10
50.369999,57.66,0,0,0,0,1,9
40.259998,41.549999,0,1,0,0,1,9
50.34,50.330002,0,1,0,0,1,11
34.98,40.470001,0,0,0,0,0,10
49.950001,40.630001,0,1,0,1,0,9
30.809999,36.07,0,0,1,0,0,11
29.98,34.66,0,0,0,1,0,10
49.549999,37.73,0,1,0,0,0,9
36.66,49.740002,0,1,0,0,1,8
57.639999,59.43,0,1,0,0,1,9
42.610001,53.380001,0,0,0,0,1,9
51.119999,48.77,0,0,0,0,1,11
41.919998,46.509998,0,1,0,0,1,10
35.18,34.59,0,0,0,0,1,9
43.360001,49.490002,0,0,0,0,1,11
51.369999,57.700001,0,1,1,0,0,12
42.400002,44.419998,0,1,0,0,0,5
35.5,37.060001,0,0,0,0,1,8
60.450001,54.93,0,1,1,0,0,11
49.5,41.439999,0,0,1,0,0,6
63.93,64.099998,0,1,1,0,0,9
60.610001,56.73,0,1,1,0,0,11
62.459999,61.84,0,1,1,0,0,12
30.15,35.049999,0,0,1,0,0,9
64.260002,54.59,0,1,1,0,0,11
55.200001,37.98,0,0,0,1,0,11
61.52,66.860001,0,0,1,0,0,10
65.18,62.139999,0,0,0,0,1,11
41.700001,35.029999,0,1,0,0,1,7
57.380001,57.32,0,0,1,0,0,9
49.82,45.049999,0,1,0,0,1,11
46.009998,54.130001,0,0,0,0,1,11
36.82,51.419998,0,0,0,0,1,9
41.57,48.380001,0,1,1,0,0,12
39.759998,46.060001,0,0,1,0,0,7
44.080002,38.57,0,1,0,0,1,10
68.089996,67.779999,0,1,1,0,0,11
46.869999,46.759998,0,0,0,0,1,12
50.700001,53.48,0,0,0,0,0,10
64.82,65.919998,0,0,1,0,0,12
32.84,35.150002,0,0,1,0,0,10
58.130001,61.650002,0,0,1,0,0,12
58.880001,56.009998,0,1,1,0,0,12
37.259998,52.900002,0,0,1,0,0,11
56.389999,50.700001,0,1,1,0,0,10
56.73,56.790001,0,1,1,0,0,12
66.699997,67.849998,0,0,1,0,0,10
33.900002,37.470001,0,1,1,0,0,7
49.130001,58.209999,0,0,1,0,0,7
62.669998,66.550003,0,0,1,0,0,8
56.860001,59.68,0,1,1,0,0,11
67.360001,64.860001,0,1,1,0,0,12
54.110001,48.540001,0,0,0,0,1,10
51.560001,43.049999,0,1,1,0,0,10
44.349998,52.950001,0,0,0,0,1,4
30.450001,36.279999,0,0,0,0,1,5
43.93,49.32,0,0,0,0,0,10
41.779999,40.790001,0,1,0,0,1,8
33.599998,35.799999,0,1,0,0,1,6
52.220001,53.279999,0,1,0,0,1,8
48.43,47.02,0,1,0,0,1,8
57.43,62.639999,0,0,0,0,0,9
37.77,37.189999,0,1,0,0,0,5
54.709999,61.34,0,1,0,0,0,8
61.73,71.370003,0,0,0,0,0,8
61.529999,60.849998,0,1,0,0,0,8
62.09,65.699997,0,1,1,0,0,11
45.130001,47.860001,0,1,1,0,0,11
66.519997,62.93,0,1,1,0,0,11
57.720001,54.990002,0,1,0,1,0,6
48.900002,36.689999,0,1,1,0,0,10
32.73,44.599998,0,0,0,0,0,2
58.98,51.830002,0,1,0,0,0,11
61.849998,63.48,0,0,1,0,0,10
44.25,45.450001,0,0,1,0,0,12
38.990002,48.849998,0,0,0,0,1,9
52.650002,43.48,0,0,0,0,0,11
50.639999,44.860001,0,1,0,0,1,11
51.459999,53.34,0,0,0,0,0,12
51.93,53.720001,0,0,0,0,1,10
53.68,51.650002,0,1,0,0,0,7
59.830002,61.07,0,0,1,0,0,12
61.34,56.16,0,0,1,0,0,10
35.48,57.740002,0,0,1,0,0,10
42.93,46.919998,0,0,1,0,0,8
58.740002,46.369999,0,1,0,0,1,10
43.279999,45.529999,0,0,0,0,0,11
50.810001,53.279999,0,0,1,0,0,10
55.599998,58.02,0,1,1,0,0,8
58.07,59.959999,0,1,1,0,0,11
31.91,33.880001,0,0,0,0,0,10
57.369999,49.259998,0,0,1,0,0,12
63.799999,65.379997,0,0,1,0,0,12
56.84,57.189999,0,0,0,0,1,7
38.27,34.880001,0,1,0,0,1,11
33.709999,47.369999,0,1,1,0,0,9
65.440002,65,0,1,1,0,0,9
64.080002,61.700001,0,1,1,0,0,11
46.200001,41.799999,0,1,1,0,0,10
34.650002,47.830002,0,0,1,0,0,11
59.029999,63.990002,0,0,0,0,0,10
60.34,56.450001,0,1,0,0,1,9
53.18,45.959999,0,1,1,0,0,11
52.540001,47.630001,0,1,0,0,1,9
62.599998,63.450001,0,1,1,0,0,9
64.860001,67.550003,0,1,1,0,0,11
42.290001,45.049999,0,0,0,1,0,9
59.630001,58.700001,0,1,0,1,0,10
36.919998,37.43,0,1,0,0,0,4
63.669998,57.790001,0,0,1,0,0,11
54.93,38.59,0,1,1,0,0,9
58.43,41.66,0,1,1,0,0,9
44.5,50.849998,0,1,1,0,0,7
58.299999,53.630001,0,1,1,0,0,7
49.610001,48.5,0,0,0,0,0,10
51.240002,45.509998,0,1,1,0,0,12
54.869999,48.349998,0,1,1,0,0,11
52.66,61.34,0,0,1,0,0,12
38.52,36.650002,0,1,1,0,0,9
45.57,45.34,0,1,1,0,0,8
52.799999,38.689999,0,1,0,0,0,8
61.450001,53.709999,0,0,0,0,0,12
35.41,35.630001,0,0,0,0,1,12
49.07,48.799999,0,0,1,0,0,5
35.16,54,0,0,1,0,0,9
48,55.73,0,0,0,0,0,10
54.189999,60.560001,0,0,1,0,0,12
55.830002,48.529999,0,1,1,0,0,7
63.93,61.029999,0,1,1,0,0,11
59.639999,53.18,0,1,1,0,0,11
63.950001,64.699997,0,0,1,0,0,12
62.450001,61.529999,0,0,1,0,0,12
68.089996,64.07,0,0,1,0,0,11
59.07,65.040001,0,0,1,0,0,12
51.619999,55.130001,0,1,0,0,0,11
56.57,59.029999,0,1,0,0,0,11
61.52,61.23,0,1,0,0,0,10
61.669998,61.689999,0,0,0,0,0,12
43.560001,46.110001,0,0,0,0,0,3
56.580002,55.919998,0,1,0,0,1,11
45.099998,39.849998,0,0,0,0,0,11
50.759998,53.900002,0,0,1,0,0,11
49.009998,54.439999,0,0,0,0,0,7
52.810001,42.93,0,1,0,0,1,7
50.91,45.580002,0,0,0,0,1,5
48.84,41.380001,0,0,0,0,1,12
47.52,46.540001,0,1,0,0,1,10
63.32,58.810001,0,1,1,0,0,7
39.060001,42.41,0,0,0,0,1,7
55.040001,57.900002,0,0,1,0,0,10
42.060001,50.669998,0,1,0,0,1,7
49.889999,51.669998,0,0,0,0,0,8
48.759998,49.950001,0,0,1,0,0,7
53.110001,36.5,0,1,0,0,0,12
54.23,56.209999,0,0,1,0,0,12
59.619999,65.919998,0,1,1,0,0,12
51.619999,55,0,0,0,1,0,12
55.560001,60.290001,0,1,1,0,0,11
49.98,43.869999,0,0,1,0,0,12
56.490002,50.110001,0,1,1,0,0,11
36.189999,33.34,0,0,1,0,0,11
53.049999,60.59,0,0,1,0,0,11
44.66,35.43,0,0,1,0,0,8
58.66,52.509998,0,1,1,0,0,11
56.740002,60.299999,0,0,1,0,0,9
39.009998,44.669998,0,0,1,0,0,10
56.919998,62.869999,0,1,1,0,0,7
68.089996,66.830002,0,1,1,0,0,11
60.720001,57.400002,0,1,1,0,0,7
64.910004,65.18,0,0,1,0,0,11
29.700001,36.259998,0,0,1,0,0,11
61.98,41.860001,0,0,1,0,0,11
59.790001,57.889999,0,0,1,0,0,10
61.099998,62.91,0,1,1,0,0,11
54.849998,51.290001,0,0,1,0,0,10
48.970001,63.419998,0,0,1,0,0,12
44.860001,55.810001,0,0,0,0,0,9
57.119999,61.82,0,0,1,0,0,11
52.669998,49.48,0,1,0,0,1,8
39.110001,39.200001,0,1,0,0,1,3
57.950001,51.560001,0,1,0,0,0,11
35.810001,36.889999,0,1,1,0,0,10
53.580002,46.639999,0,1,0,0,1,7
45.75,32.73,0,0,0,0,1,9
41.470001,47.720001,0,0,0,0,0,6
56.23,49.279999,0,1,0,0,1,8
33.52,46.529999,0,1,1,0,0,11
56.259998,46.16,0,1,1,0,0,11
44.639999,52.599998,0,0,0,0,1,12
46.400002,43.23,0,1,1,0,0,11
65.309998,64.629997,0,0,0,0,0,12
39.080002,33.869999,0,1,1,0,0,12
64.739998,61.68,0,0,1,0,0,9
53.84,41.130001,0,1,0,0,1,12
53.700001,54.610001,0,0,0,0,0,11
50.880001,50.630001,0,0,1,0,0,11
52.84,56.900002,0,1,0,0,0,11
52.59,40.169998,0,1,0,0,1,9
49.759998,40.75,0,1,0,0,1,10
47.09,44.080002,0,1,1,0,0,12
29.879999,42.700001,0,1,1,0,0,10
57.82,61.52,0,0,0,0,1,12
59.310001,62.950001,0,1,0,0,0,8
56.720001,55.290001,0,0,0,0,0,8
60.110001,68.769997,0,0,0,0,0,12
61.330002,53.779999,0,1,0,0,1,10
57.009998,59.330002,0,1,1,0,0,10
60.68,64.209999,1,0,1,0,0,11
48.84,43.48,1,1,1,0,0,8
57.310001,55.470001,1,1,1,0,0,10
52.32,55.080002,1,1,1,0,0,11
58.549999,53.25,1,1,1,0,0,12
66.739998,60.150002,1,1,1,0,0,11
58.169998,52.919998,1,1,1,0,0,10
59.66,69.330002,1,0,1,0,0,11
42.279999,43.970001,1,1,0,1,0,4
59.630001,36.049999,1,0,1,0,0,6
63.48,57.84,1,1,1,0,0,8
52.560001,54.330002,1,0,1,0,0,10
35.209999,44.48,1,0,1,0,0,10
49.48,56.619999,1,1,1,0,0,12
36.82,43.529999,1,1,1,0,0,10
45.43,51.220001,1,1,1,0,0,11
34.130001,32.919998,1,1,1,0,0,11
60.540001,65.129997,1,1,1,0,0,12
43.98,51.139999,1,0,1,0,0,11
50.880001,56.5,1,1,1,0,0,11
63.709999,63.529999,1,1,1,0,0,10
56.599998,55.98,1,1,1,0,0,12
50.18,54.369999,1,0,1,0,0,11
54.610001,49.490002,1,1,1,0,0,12
61.619999,43.669998,1,0,1,0,0,10
61.119999,57.619999,1,1,1,0,0,11
56.75,51.450001,1,1,1,0,0,10
53.470001,61.34,1,1,1,0,0,11
52.139999,47.060001,1,0,1,0,0,8
60.360001,61.939999,1,0,1,0,0,11
60.07,46.740002,1,1,1,0,0,11
63.610001,49.299999,1,1,1,0,0,10
36.099998,38.43,1,1,1,0,0,11
53.330002,63.68,1,1,1,0,0,12
57.740002,59.93,1,1,1,0,0,11
64.169998,41.950001,1,0,1,0,0,10
62.48,56.759998,1,0,1,0,0,9
46.919998,56.200001,1,0,1,0,0,11
50.619999,54.439999,1,1,1,0,0,11
47.740002,61.57,1,0,1,0,0,11
53.619999,55.889999,1,1,1,0,0,12
45.200001,57.619999,1,1,1,0,0,12
55.220001,58.799999,1,1,1,0,0,12
56.290001,62.459999,1,0,1,0,0,11
36.82,49.849998,1,1,1,0,0,11
66.900002,64.43,1,0,1,0,0,5
66.879997,59.5,1,1,1,0,0,10
66.529999,60.880001,1,1,1,0,0,10
45.259998,44.5,1,1,1,0,0,10
65.839996,62.459999,1,1,1,0,0,10
54.259998,56.200001,1,0,1,0,0,11
59.400002,54.580002,1,1,1,0,0,9
56.470001,58.549999,1,1,1,0,0,11
55.25,61.950001,1,1,1,0,0,12
56.959999,67.139999,1,0,1,0,0,12
46.259998,54.950001,1,1,0,1,0,12
57.82,67.400002,1,1,1,0,0,11
60.200001,63.360001,1,1,0,0,1,10
66.330002,62.32,1,1,1,0,0,8
40.34,40.189999,1,1,0,0,1,10
48.02,56.470001,1,0,1,0,0,8
37.34,52.290001,1,0,1,0,0,9
62.490002,60.509998,1,1,1,0,0,9
51.040001,50.009998,1,0,0,0,1,8
64.529999,59.860001,1,0,1,0,0,7
57.139999,62.330002,1,1,1,0,0,12
58.720001,56.279999,1,1,1,0,0,12
38.049999,48.419998,1,0,1,0,0,10
56.330002,54.849998,1,1,1,0,0,11
54.830002,43.68,1,0,1,0,0,7
60.509998,52.669998,1,1,1,0,0,7
57.080002,56.27,1,0,1,0,0,12
58.040001,55.950001,1,1,1,0,0,7
63.599998,58.759998,1,0,1,0,0,11
54.43,55.139999,1,1,1,0,0,11
65.669998,64.510002,1,0,0,0,0,12
58.459999,49.450001,1,1,1,0,0,11
61.009998,67.489998,1,1,1,0,0,11
62.240002,66.309998,1,0,1,0,0,11
63.209999,57.23,1,0,1,0,0,12
64.550003,65.75,1,1,1,0,0,11
67.43,66.32,1,1,0,0,0,12
63.240002,55.98,1,0,1,0,0,12
56.43,55.360001,1,0,1,0,0,11
60.029999,61.330002,1,1,1,0,0,12
63.970001,65.489998,1,1,1,0,0,11
52.110001,44.5,1,0,1,0,0,8
64.900002,63.310001,1,1,1,0,0,12
30.6,38.939999,1,0,1,0,0,12
45.209999,37.830002,1,1,1,0,0,10
44.970001,52.360001,1,1,1,0,0,9
41.59,44.57,1,1,1,0,0,11
48.040001,68.220001,1,0,1,0,0,11
64.449997,52.27,1,1,1,0,0,12
60.240002,49.959999,1,0,1,0,0,10
59.060001,65.18,1,0,1,0,0,11
42.939999,44.959999,1,0,1,0,0,10
51.34,47.650002,1,0,1,0,0,12
63.639999,63.889999,1,0,1,0,0,10
63.529999,67.769997,1,1,1,0,0,11
54.57,61.619999,1,1,1,0,0,11
45.48,43.400002,1,1,1,0,0,11
57.990002,43.18,1,1,1,0,0,11
50.360001,56.029999,1,0,0,0,0,11
63.189999,55.880001,1,0,1,0,0,11
40.400002,54.889999,1,0,0,0,0,11
63.790001,67.519997,1,0,1,0,0,12
50.669998,44.439999,1,0,1,0,0,12
43.52,37.150002,1,0,1,0,0,9
48.02,46.82,1,1,1,0,0,8
55.18,54.799999,1,1,1,0,0,11
32.07,48.34,1,1,1,0,0,8
41.889999,39.5,1,0,1,0,0,11
57.299999,50.759998,1,1,1,0,0,8
31.52,34.669998,1,0,1,0,0,11
44.48,49.720001,1,1,1,0,0,9
53.84,54.470001,1,1,1,0,0,10
31.299999,51.209999,1,0,1,0,0,10
54.029999,48.790001,1,1,1,0,0,8
50.09,47.639999,1,1,1,0,0,10
56.200001,57.400002,1,0,1,0,0,11
47.830002,51.099998,1,0,1,0,0,10
59.540001,61.619999,1,0,1,0,0,10
64.050003,59.849998,1,1,1,0,0,8
60.889999,43.009998,1,1,1,0,0,9
47.790001,41.740002,1,1,1,0,0,8
57.630001,60.540001,1,1,1,0,0,10
47.349998,41.98,1,1,1,0,0,5
58.189999,51.650002,1,0,1,0,0,7
52.119999,55.689999,1,0,1,0,0,11
49.049999,47.290001,1,1,0,0,1,7
42.419998,60.950001,1,0,1,0,0,1
59.939999,58.959999,1,0,0,0,1,11
42.720001,47.490002,1,0,0,0,1,7
57.139999,69.5,1,0,1,0,0,11
47.25,38.740002,1,1,1,0,0,12
34.939999,37.830002,1,0,0,0,1,11
53.66,42.98,1,1,1,0,0,11
56.98,49.700001,1,1,1,0,0,9
57.360001,48.41,1,1,1,0,0,11
50.169998,53.23,1,1,1,0,0,10
59.099998,45.490002,1,1,1,0,0,10
55.919998,45.790001,1,1,1,0,0,12
61.52,45.380001,1,0,1,0,0,10
44.650002,46.759998,1,0,1,0,0,11
46.529999,45.799999,1,0,1,0,0,11
64.459999,64.260002,1,1,1,0,0,12
53.610001,49.950001,1,1,0,1,0,11
49.779999,46.09,1,1,0,1,0,11
50.889999,54.119999,1,1,1,0,0,10
56.66,47.43,1,1,0,1,0,8
56.34,39.990002,1,1,0,0,0,10
60.169998,52.799999,1,1,1,0,0,12
63.84,53.52,1,1,1,0,0,11
53.040001,60.200001,1,1,1,0,0,11
59.119999,46.040001,1,1,1,0,0,12
58.66,62.240002,1,0,1,0,0,10
57.34,63.48,1,0,1,0,0,11
57.689999,60.040001,1,0,1,0,0,12
59.330002,69.120003,1,0,1,0,0,10
65.949997,68.550003,1,0,1,0,0,11
57.299999,55.689999,1,1,1,0,0,10
63.610001,56.810001,1,1,1,0,0,12
45.48,39.669998,1,0,1,0,0,10
54.259998,60.099998,1,0,1,0,0,8
63.73,61.52,1,1,1,0,0,8
61.740002,60.880001,1,1,1,0,0,10
56.369999,49.09,1,1,1,0,0,12
59.650002,57.57,1,0,1,0,0,10
63.720001,62.720001,1,0,1,0,0,12
52,48.459999,1,0,1,0,0,11
55.049999,52.470001,1,0,0,1,0,11
52.189999,45.939999,1,1,0,1,0,10
57.169998,39.959999,1,1,1,0,0,11
66.790001,67.870003,1,0,1,0,0,12
53.91,52.060001,1,1,1,0,0,12
64.599998,66.940002,1,0,1,0,0,12
54.740002,57.630001,1,1,1,0,0,12
48.220001,47.810001,1,1,1,0,0,12
66.809998,62.740002,1,1,1,0,0,11
56.66,58.529999,1,1,1,0,0,10
67.360001,68.830002,1,1,1,0,0,11
60.75,51.990002,1,0,1,0,0,12
40.77,42.73,1,1,1,0,0,12
61.43,59.16,1,1,1,0,0,12
52.77,61.259998,1,0,1,0,0,11
54.029999,59.84,1,0,0,0,0,11
56.279999,57.82,1,0,1,0,0,12
62.18,67,1,0,1,0,0,9
52.82,64.089996,1,0,0,0,0,11
58.060001,53.490002,1,0,1,0,0,7
58.48,50.75,1,0,1,0,0,12
53.41,59.740002,1,0,1,0,0,11
42.029999,55.240002,1,0,1,0,0,11
58.459999,58.279999,1,0,0,0,0,11
46.279999,44.509998,1,0,1,0,0,11
57.91,63.32,1,1,1,0,0,12
53.849998,61,1,0,1,0,0,11
43.080002,54.310001,1,0,1,0,0,10
52.869999,54.610001,1,0,1,0,0,11
36.599998,51.919998,1,0,1,0,0,10
51.740002,45.34,1,1,1,0,0,11
53.040001,62.43,1,1,1,0,0,12
61.959999,47.830002,1,0,1,0,0,11
66.139999,62.43,1,0,1,0,0,11
43.529999,63.560001,1,0,1,0,0,8
56.630001,50.939999,1,1,1,0,0,10
59.880001,55.419998,1,0,1,0,0,9
60.799999,68.610001,1,1,1,0,0,11
40.549999,50.779999,1,0,1,0,0,10
33.860001,54.540001,1,0,0,0,0,10
65.610001,68.139999,1,0,1,0,0,12
65.300003,64,1,1,1,0,0,12
59.380001,63.66,1,0,1,0,0,9
58.66,64.389999,1,1,1,0,0,11
63.110001,58.68,1,1,1,0,0,11
54.869999,64.129997,1,1,1,0,0,12
68.089996,68.190002,1,0,1,0,0,11
57.91,62.759998,1,0,1,0,0,11
56.419998,61.09,1,0,1,0,0,12
63.330002,64.57,1,1,1,0,0,11
42.380001,39.299999,1,1,1,0,0,6
35.759998,35.259998,1,1,0,0,1,9
47.240002,47.349998,1,1,1,0,0,11
47.18,47.040001,1,1,1,0,0,8
64.93,65.110001,1,1,1,0,0,11
61.490002,52.490002,1,1,1,0,0,9
58.639999,53.73,1,1,1,0,0,11
61.130001,61.110001,1,1,1,0,0,12
64.769997,64.120003,1,0,1,0,0,11
60.279999,56.389999,1,1,0,0,1,10
66.739998,63.549999,1,1,1,0,0,11
54.18,46.759998,1,0,0,0,1,11
38.759998,42.57,1,0,0,0,1,7
39.029999,42.959999,1,1,0,0,1,9
58.619999,62.349998,1,0,1,0,0,12
54.740002,65.300003,1,0,1,0,0,12
52.34,54.34,1,0,1,0,0,12
51.240002,55.040001,1,0,0,0,1,12
60.66,61.84,1,0,1,0,0,11
53.110001,65.82,1,0,1,0,0,12
54.93,50.860001,1,1,1,0,0,11
56.599998,61.389999,1,0,1,0,0,12
64.919998,59.970001,1,0,0,0,1,9
37.810001,45.669998,1,1,0,0,1,12
43.34,36.91,1,1,0,0,1,11
54.009998,58.759998,1,1,0,0,1,12
34.310001,51.009998,1,0,0,0,1,10
55.240002,40.77,1,1,0,0,1,10
56.59,55.029999,1,1,1,0,0,12
35.540001,56.389999,1,1,0,0,1,11
59.759998,67.589996,1,0,0,0,1,9
57.509998,53.16,1,0,0,0,1,11
41.77,36.549999,1,1,0,0,1,9
57.080002,59.369999,1,0,0,0,1,12
60.18,65.18,1,0,1,0,0,12
62.09,58.669998,1,1,1,0,0,11
48.860001,48.98,1,0,0,0,0,10
58.439999,54.34,1,0,1,0,0,11
58.040001,64.57,1,1,1,0,0,12
60.009998,64.410004,1,0,1,0,0,11
62.32,67.709999,1,0,1,0,0,10
52.299999,64.18,1,0,0,0,0,11
60.700001,53.259998,1,0,0,0,1,12
60.599998,66.220001,1,1,0,0,1,12
67.690002,70.050003,1,1,0,0,0,11
63.41,58.130001,1,1,0,0,1,11
63.68,61.639999,1,1,1,0,0,10
65.400002,51.52,1,1,0,0,1,10
61.950001,66.769997,1,1,0,0,0,10
49.290001,55.639999,1,1,0,0,1,10
50.23,46.919998,0,0,1,0,0,11
45.040001,36.549999,0,1,1,0,0,10
57.259998,39.740002,0,1,0,1,0,9
65.879997,60.98,0,1,1,0,0,9
54.16,52.040001,0,1,1,0,0,9
57.91,61.970001,0,1,0,1,0,10
42.349998,49.189999,0,0,0,1,0,7
56.57,52.27,0,1,0,1,0,9
45.099998,39.439999,0,1,0,1,0,9
54.150002,44.939999,0,0,0,1,0,10
35.630001,38.279999,0,1,0,1,0,11
65.68,68.580002,0,1,1,0,0,8
53.82,60.849998,0,0,1,0,0,11
44.419998,55.25,0,1,1,0,0,11
60.380001,64.510002,0,1,1,0,0,12
52.380001,60.689999,0,0,1,0,0,11
54.009998,61.740002,0,0,1,0,0,12
36.209999,43.540001,0,0,1,0,0,11
55.77,62.299999,0,0,1,0,0,8
48.080002,51.5,0,0,1,0,0,11
45.029999,42.900002,0,0,1,0,0,8
52.5,35.84,0,1,1,0,0,6
55.549999,58.93,0,1,1,0,0,8
39.110001,44.279999,0,0,1,0,0,8
59.900002,51.400002,0,1,1,0,0,10
62.139999,58.82,0,0,0,0,1,6
65.379997,65.019997,0,1,0,1,0,7
45.650002,38.919998,0,1,1,0,0,9
52.279999,58.869999,0,1,1,0,0,11
41.919998,46.990002,0,0,1,0,0,12
49.02,48.900002,0,0,0,1,0,9
45.57,42.610001,0,1,0,0,0,8
33.950001,34.139999,0,0,1,0,0,7
63.990002,64.870003,0,1,0,1,0,11
35.970001,34.32,0,1,1,0,0,9
56.759998,61.700001,0,1,0,1,0,3
64.029999,50.580002,0,1,0,1,0,9
55.57,55.650002,0,0,1,0,0,11
47.029999,39.130001,0,0,0,1,0,10
35.299999,35.93,0,0,0,1,0,10
37.970001,44.939999,0,0,1,0,0,2
38.25,35.389999,0,1,0,1,0,9
39.799999,48.110001,0,0,1,0,0,6
51.799999,57.459999,0,0,1,0,0,11
52.990002,36.799999,0,1,1,0,0,10
63.990002,59.330002,0,1,1,0,0,11
48.23,41.189999,0,0,1,0,0,8
53.860001,56.279999,0,0,0,1,0,8
52.130001,35.82,0,1,0,1,0,9
46.369999,34.200001,0,0,1,0,0,7
46.610001,54.27,0,0,1,0,0,10
39.02,47.669998,0,0,1,0,0,10
49.810001,51.580002,0,1,0,1,0,8
65.269997,69.839996,0,0,1,0,0,11
43.900002,47.110001,0,1,1,0,0,9
61.919998,66.360001,0,0,1,0,0,9
37.099998,37.110001,0,0,0,1,0,11
38.549999,41.66,0,0,0,1,0,9
30.870001,31.98,0,1,0,0,0,2
55.43,53.869999,0,1,0,1,0,7
37.139999,46.869999,0,1,1,0,0,12
50.02,36.310001,0,1,1,0,0,8
58.130001,65.690002,0,1,0,0,0,12
61.290001,51.23,0,1,1,0,0,12
56.259998,54.98,0,0,1,0,0,11
56.099998,62.52,0,0,1,0,0,12
68.089996,69.550003,0,1,1,0,0,10
54.029999,54.619999,0,1,1,0,0,9
56.040001,56.060001,0,0,1,0,0,9
59.189999,65.620003,0,1,1,0,0,10
41.16,39.900002,0,1,1,0,0,8
33.860001,42.18,0,0,0,0,0,8
35.549999,33.57,0,0,1,0,0,8
39.369999,39.799999,0,0,0,1,0,11
64.889999,59.279999,0,0,0,1,0,12
61.560001,64.449997,0,0,1,0,0,12
54.93,54.029999,0,1,1,0,0,10
60.77,50.060001,0,1,1,0,0,11
50.09,43.02,0,1,1,0,0,12
49.919998,58.130001,0,0,0,1,0,10
49.93,52.529999,0,1,0,1,0,9
43.459999,51.259998,0,1,0,1,0,7
47.459999,38.240002,0,0,0,1,0,7
32.68,33.310001,0,0,1,0,0,6
48.290001,40.220001,0,1,1,0,0,5
56.150002,48.84,0,1,1,0,0,11
39.66,33.689999,0,1,0,1,0,8
31.690001,36.009998,0,1,1,0,0,3
42.099998,55.450001,0,1,0,1,0,10
56.98,57.700001,0,1,1,0,0,10
49.299999,55.790001,0,1,0,1,0,9
46.029999,57.040001,0,0,1,0,0,11
43.380001,42.389999,0,0,1,0,0,11
55.830002,43.279999,0,1,1,0,0,11
55.209999,48.32,0,1,0,0,0,11
63.509998,68.550003,0,0,1,0,0,10
56.5,43.66,0,0,1,0,0,11
55.310001,55.5,0,1,1,0,0,8
52.93,60.919998,0,0,1,0,0,10
48.009998,53.919998,0,0,0,0,0,9
53.540001,55.91,0,1,1,0,0,12
59.630001,56.439999,0,0,1,0,0,9
54.220001,59.959999,0,1,1,0,0,11
59.459999,61.66,0,0,1,0,0,11
36.720001,39.860001,0,0,1,0,0,11
43.470001,52.799999,0,1,1,0,0,11
53.869999,55.16,0,1,1,0,0,12
45.900002,51.310001,0,0,1,0,0,12
62.610001,58.139999,0,1,1,0,0,8
47.43,48.639999,0,1,1,0,0,12
37.630001,37.599998,0,1,0,0,1,10
66.980003,59.669998,0,1,1,0,0,10
40.209999,48.040001,0,1,1,0,0,11
50.82,53.759998,0,1,1,0,0,12
43.860001,49.880001,0,0,1,0,0,10
30.969999,37.75,0,1,0,1,0,11
37.529999,36.360001,0,1,0,1,0,7
50.650002,54.240002,0,0,0,0,0,12
60.119999,69.120003,0,0,0,0,0,11
35.259998,33.07,0,1,1,0,0,2
60.869999,58.93,0,0,1,0,0,11
42.32,50.119999,0,0,1,0,0,9
53.810001,56.560001,0,0,1,0,0,11
44.43,37.130001,0,1,1,0,0,3
55.939999,57,0,0,1,0,0,12
55.779999,53.740002,0,0,1,0,0,9
36.459999,45.84,0,0,1,0,0,9
64.510002,55.290001,0,0,1,0,0,9
49.650002,45.540001,0,1,1,0,0,10
41.790001,35.93,0,0,1,0,0,9
49.110001,50.73,0,0,0,1,0,7
58.57,44.73,0,1,1,0,0,11
63.93,57.049999,0,1,1,0,0,12
59.349998,57.860001,0,1,0,1,0,12
50.830002,58.130001,0,0,1,0,0,10
59.150002,52.810001,0,0,1,0,0,7
55.23,63.919998,0,0,0,0,0,11
34.150002,38.389999,0,0,0,1,0,3
35.630001,33.959999,0,1,0,1,0,3
47.220001,34.669998,0,1,0,1,0,5
37.389999,37.740002,0,0,0,1,0,7
53.669998,51.34,0,1,0,1,0,12
45.66,42.68,0,0,0,1,0,6
50.919998,39.939999,0,1,1,0,0,7
51.43,54.09,0,0,0,1,0,5
37.889999,36.119999,0,1,0,1,0,10
37.259998,37.029999,0,1,0,1,0,2
33.650002,35.009998,0,1,0,1,0,2
41.689999,48.669998,0,1,1,0,0,10
